id,slug,name,primary_media_url,media_type,similar_names,instructions,muscles,equipment
ex-0501,plancha-lateral-fuerza,Plancha lateral - Fuerza,,image,"{""Plancha lateral"",""Plancha lateral variante"",""Plancha lateral fuerza""}","{""Posicion inicial para plancha lateral: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""obliques"", ""name"": ""Oblicuos"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0502,plancha-lateral-resistencia,Plancha lateral - Resistencia,,image,"{""Plancha lateral"",""Plancha lateral variante"",""Plancha lateral resistencia""}","{""Posicion inicial para plancha lateral: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante resistencia: usa carga moderada y acumula mas repeticiones con ritmo constante."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""obliques"", ""name"": ""Oblicuos"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0503,plancha-lateral-rango-completo,Plancha lateral - Rango completo,,image,"{""Plancha lateral"",""Plancha lateral variante"",""Plancha lateral rango completo""}","{""Posicion inicial para plancha lateral: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante rango completo: busca el mayor rango de movimiento seguro en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""obliques"", ""name"": ""Oblicuos"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0504,plancha-lateral-circuito-metabolico,Plancha lateral - Circuito metabolico,,image,"{""Plancha lateral"",""Plancha lateral variante"",""Plancha lateral circuito metabolico""}","{""Posicion inicial para plancha lateral: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante circuito metabolico: manten descansos cortos para elevar demanda cardiovascular."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""obliques"", ""name"": ""Oblicuos"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0505,hollow-hold-tecnica-base,Hollow hold - Tecnica base,,image,"{""Hollow hold"",""Hollow hold variante"",""Hollow hold tecnica base""}","{""Posicion inicial para hollow hold: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante tecnica base: prioriza alineacion de rodillas, cadera y columna en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0506,hollow-hold-tempo-controlado,Hollow hold - Tempo controlado,,image,"{""Hollow hold"",""Hollow hold variante"",""Hollow hold tempo controlado""}","{""Posicion inicial para hollow hold: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0507,hollow-hold-pausa-isometrica,Hollow hold - Pausa isometrica,,image,"{""Hollow hold"",""Hollow hold variante"",""Hollow hold pausa isometrica""}","{""Posicion inicial para hollow hold: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0508,hollow-hold-unilateral-alternada,Hollow hold - Unilateral alternada,,image,"{""Hollow hold"",""Hollow hold variante"",""Hollow hold unilateral alternada""}","{""Posicion inicial para hollow hold: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0509,hollow-hold-fuerza,Hollow hold - Fuerza,,image,"{""Hollow hold"",""Hollow hold variante"",""Hollow hold fuerza""}","{""Posicion inicial para hollow hold: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0510,hollow-hold-resistencia,Hollow hold - Resistencia,,image,"{""Hollow hold"",""Hollow hold variante"",""Hollow hold resistencia""}","{""Posicion inicial para hollow hold: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante resistencia: usa carga moderada y acumula mas repeticiones con ritmo constante."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0511,hollow-hold-rango-completo,Hollow hold - Rango completo,,image,"{""Hollow hold"",""Hollow hold variante"",""Hollow hold rango completo""}","{""Posicion inicial para hollow hold: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante rango completo: busca el mayor rango de movimiento seguro en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0512,hollow-hold-circuito-metabolico,Hollow hold - Circuito metabolico,,image,"{""Hollow hold"",""Hollow hold variante"",""Hollow hold circuito metabolico""}","{""Posicion inicial para hollow hold: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante circuito metabolico: manten descansos cortos para elevar demanda cardiovascular."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0513,dead-bug-tecnica-base,Dead bug - Tecnica base,,image,"{""Dead bug"",""Dead bug variante"",""Dead bug tecnica base""}","{""Posicion inicial para dead bug: activa abdomen y controla cada repeticion sin jalar del cuello."",""Movimiento: ejecuta cada repeticion con control abdominal y ritmo constante, evitando balanceos."",""Variante tecnica base: prioriza alineacion de rodillas, cadera y columna en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0514,dead-bug-tempo-controlado,Dead bug - Tempo controlado,,image,"{""Dead bug"",""Dead bug variante"",""Dead bug tempo controlado""}","{""Posicion inicial para dead bug: activa abdomen y controla cada repeticion sin jalar del cuello."",""Movimiento: ejecuta cada repeticion con control abdominal y ritmo constante, evitando balanceos."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0515,dead-bug-pausa-isometrica,Dead bug - Pausa isometrica,,image,"{""Dead bug"",""Dead bug variante"",""Dead bug pausa isometrica""}","{""Posicion inicial para dead bug: activa abdomen y controla cada repeticion sin jalar del cuello."",""Movimiento: ejecuta cada repeticion con control abdominal y ritmo constante, evitando balanceos."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0516,dead-bug-unilateral-alternada,Dead bug - Unilateral alternada,,image,"{""Dead bug"",""Dead bug variante"",""Dead bug unilateral alternada""}","{""Posicion inicial para dead bug: activa abdomen y controla cada repeticion sin jalar del cuello."",""Movimiento: ejecuta cada repeticion con control abdominal y ritmo constante, evitando balanceos."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0517,dead-bug-fuerza,Dead bug - Fuerza,,image,"{""Dead bug"",""Dead bug variante"",""Dead bug fuerza""}","{""Posicion inicial para dead bug: activa abdomen y controla cada repeticion sin jalar del cuello."",""Movimiento: ejecuta cada repeticion con control abdominal y ritmo constante, evitando balanceos."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0518,dead-bug-resistencia,Dead bug - Resistencia,,image,"{""Dead bug"",""Dead bug variante"",""Dead bug resistencia""}","{""Posicion inicial para dead bug: activa abdomen y controla cada repeticion sin jalar del cuello."",""Movimiento: ejecuta cada repeticion con control abdominal y ritmo constante, evitando balanceos."",""Variante resistencia: usa carga moderada y acumula mas repeticiones con ritmo constante."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""hip_flexors"", ""name"": ""Flexores de cadera"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
